2026-01-29 10:41:07 | USER=SANKHYA | SID=1953 | SERIAL=36891 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= default task-19227 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:40:42 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=10 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=resmgr:cpu quantum | MACHINE=localhost
2026-01-29 11:40:42 | USER=SYSTEM | SID=1146 | SERIAL=17312 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:42:36 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=0 | CLIENT=u= 42, t_name= AD_CONTSEP:DataPager_ADF1B042964A99F49D0A1D8D1F2A | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:42:36 | USER=SYSTEM | SID=1146 | SERIAL=65114 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:42:39 | USER=SANKHYA | SID=1491 | SERIAL=64994 | HORAS=0 | MINUTOS=0 | CLIENT=u= 648, t_name= default task-19330 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:42:39 | USER=SYSTEM | SID=1146 | SERIAL=30608 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:42:42 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=0 | CLIENT=u= 42, t_name= default task-19337 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:42:42 | USER=SYSTEM | SID=1146 | SERIAL=39529 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:42:45 | USER=SYSTEM | SID=1146 | SERIAL=25586 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:42:48 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=0 | CLIENT=u= 94, t_name= CabecalhoNota:DataPager_5BA6B278435B0A46F6BC914C0 | EVENT=SQL*Net more data to client | MACHINE=localhost
2026-01-29 11:42:48 | USER=SANKHYA | SID=2408 | SERIAL=8518 | HORAS=0 | MINUTOS=0 | CLIENT=u= 457, t_name= default task-19335 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:42:48 | USER=SYSTEM | SID=1146 | SERIAL=57878 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:42:51 | USER=SYSTEM | SID=1835 | SERIAL=34669 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:42:54 | USER=SANKHYA | SID=2063 | SERIAL=45936 | HORAS=0 | MINUTOS=0 | CLIENT=u= 609, t_name= CabecalhoNota:DataPager_CA6F809DE7A401F45B3D8E6C | EVENT=SQL*Net more data to client | MACHINE=localhost
2026-01-29 11:42:54 | USER=SANKHYA | SID=1602 | SERIAL=28352 | HORAS=0 | MINUTOS=0 | CLIENT=u= 30, t_name= default task-19333 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:42:54 | USER=SANKHYA | SID=2408 | SERIAL=8518 | HORAS=0 | MINUTOS=0 | CLIENT=u= 588, t_name= default task-19335 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:42:54 | USER=SANKHYA | SID=1150 | SERIAL=49128 | HORAS=0 | MINUTOS=0 | CLIENT=u= 79, t_name= default task-19339 | EVENT=db file parallel read | MACHINE=localhost
2026-01-29 11:42:54 | USER=SYSTEM | SID=1835 | SERIAL=39188 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:42:57 | USER=SANKHYA | SID=1487 | SERIAL=22136 | HORAS=0 | MINUTOS=0 | CLIENT=u= 128, t_name= CabecalhoNota:DataPager_786FAD5E47B622E0F9280E34 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:42:57 | USER=SANKHYA | SID=2172 | SERIAL=24139 | HORAS=0 | MINUTOS=0 | CLIENT=u= 635, t_name= default task-19320 | EVENT=row cache mutex | MACHINE=localhost
2026-01-29 11:42:57 | USER=SYSTEM | SID=1835 | SERIAL=5029 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:43:00 | USER=SANKHYA | SID=1602 | SERIAL=28352 | HORAS=0 | MINUTOS=0 | CLIENT=u= 625, t_name= CabecalhoNota:DataPager_349D417F5B0ABA81109D5F13 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:43:00 | USER=SANKHYA | SID=2408 | SERIAL=8518 | HORAS=0 | MINUTOS=0 | CLIENT=u= 139, t_name= default task-19340 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:00 | USER=SANKHYA | SID=1487 | SERIAL=22136 | HORAS=0 | MINUTOS=0 | CLIENT=u= 139, t_name= default task-19320 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:00 | USER=SYSTEM | SID=1835 | SERIAL=30923 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:43:03 | USER=SANKHYA | SID=236 | SERIAL=16982 | HORAS=0 | MINUTOS=0 | CLIENT=u= 4, t_name= default task-19313 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:03 | USER=SANKHYA | SID=2408 | SERIAL=8518 | HORAS=0 | MINUTOS=0 | CLIENT=u= 139, t_name= default task-19340 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:03 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 609, t_name= default task-19343 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:03 | USER=SANKHYA | SID=2290 | SERIAL=49410 | HORAS=0 | MINUTOS=0 | CLIENT=u= 635, t_name= default task-19345 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:43:03 | USER=SANKHYA | SID=1487 | SERIAL=22136 | HORAS=0 | MINUTOS=0 | CLIENT=u= 139, t_name= default task-19320 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:03 | USER=SANKHYA | SID=2172 | SERIAL=24139 | HORAS=0 | MINUTOS=0 | CLIENT=u= 648, t_name= default task-19339 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:43:03 | USER=SYSTEM | SID=459 | SERIAL=56879 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:43:06 | USER=SANKHYA | SID=692 | SERIAL=15963 | HORAS=0 | MINUTOS=0 | CLIENT=u= 588, t_name= AD_COTACAO:DataPager_C151F7EED9624D9996504B911EE | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:06 | USER=SANKHYA | SID=2290 | SERIAL=49410 | HORAS=0 | MINUTOS=0 | CLIENT=u= 139, t_name= default task-19345 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:06 | USER=SANKHYA | SID=1487 | SERIAL=22136 | HORAS=0 | MINUTOS=0 | CLIENT=u= 139, t_name= default task-19320 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:43:06 | USER=SYSTEM | SID=459 | SERIAL=34003 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:43:09 | USER=SANKHYA | SID=2290 | SERIAL=49410 | HORAS=0 | MINUTOS=0 | CLIENT=u= 139, t_name= default task-19345 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:09 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 637, t_name= default task-19313 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:43:09 | USER=SANKHYA | SID=1487 | SERIAL=22136 | HORAS=0 | MINUTOS=0 | CLIENT=u= 139, t_name= default task-19320 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:09 | USER=SANKHYA | SID=2628 | SERIAL=29857 | HORAS=0 | MINUTOS=0 | CLIENT=u= 79, t_name= default task-19333 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:43:09 | USER=SYSTEM | SID=459 | SERIAL=8984 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:43:12 | USER=SANKHYA | SID=2065 | SERIAL=23336 | HORAS=0 | MINUTOS=0 | CLIENT=u= 281, t_name= default task-19313 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:43:12 | USER=SANKHYA | SID=2290 | SERIAL=49410 | HORAS=0 | MINUTOS=0 | CLIENT=u= 617, t_name= default task-19330 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:43:12 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 609, t_name= default task-19331 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:43:12 | USER=SANKHYA | SID=1487 | SERIAL=22136 | HORAS=0 | MINUTOS=0 | CLIENT=u= 139, t_name= default task-19320 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:12 | USER=SANKHYA | SID=1610 | SERIAL=63390 | HORAS=0 | MINUTOS=0 | CLIENT=u= 87, t_name= default task-19333 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:43:12 | USER=SANKHYA | SID=913 | SERIAL=414 | HORAS=0 | MINUTOS=0 | CLIENT=u= 139, t_name= default task-19339 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:12 | USER=SYSTEM | SID=459 | SERIAL=37063 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:43:15 | USER=SANKHYA | SID=2065 | SERIAL=23336 | HORAS=0 | MINUTOS=0 | CLIENT=u= 609, t_name= default task-19331 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:43:15 | USER=SANKHYA | SID=2290 | SERIAL=49410 | HORAS=0 | MINUTOS=0 | CLIENT=u= 407, t_name= default task-19344 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:43:15 | USER=SANKHYA | SID=1487 | SERIAL=22136 | HORAS=0 | MINUTOS=0 | CLIENT=u= 139, t_name= default task-19345 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:15 | USER=SANKHYA | SID=913 | SERIAL=414 | HORAS=0 | MINUTOS=0 | CLIENT=u= 139, t_name= default task-19339 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:15 | USER=SANKHYA | SID=2628 | SERIAL=29857 | HORAS=0 | MINUTOS=0 | CLIENT=u= 139, t_name= default task-19320 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:15 | USER=SYSTEM | SID=459 | SERIAL=20665 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:43:18 | USER=SANKHYA | SID=1487 | SERIAL=22136 | HORAS=0 | MINUTOS=0 | CLIENT=u= 139, t_name= default task-19345 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:18 | USER=SANKHYA | SID=913 | SERIAL=414 | HORAS=0 | MINUTOS=0 | CLIENT=u= 139, t_name= default task-19339 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:18 | USER=SANKHYA | SID=2628 | SERIAL=29857 | HORAS=0 | MINUTOS=0 | CLIENT=u= 139, t_name= default task-19320 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:18 | USER=SYSTEM | SID=459 | SERIAL=24063 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:43:21 | USER=SANKHYA | SID=1487 | SERIAL=22136 | HORAS=0 | MINUTOS=0 | CLIENT=u= 139, t_name= default task-19345 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:21 | USER=SYSTEM | SID=1146 | SERIAL=10097 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:43:24 | USER=SANKHYA | SID=1487 | SERIAL=22136 | HORAS=0 | MINUTOS=0 | CLIENT=u= 139, t_name= default task-19345 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:24 | USER=SYSTEM | SID=1146 | SERIAL=10056 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:43:27 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=0 | CLIENT=u= 232, t_name= default task-19350 | EVENT=SQL*Net more data to client | MACHINE=localhost
2026-01-29 11:43:27 | USER=SANKHYA | SID=2290 | SERIAL=49410 | HORAS=0 | MINUTOS=0 | CLIENT=u= 366, t_name= default task-19331 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:27 | USER=SANKHYA | SID=1487 | SERIAL=22136 | HORAS=0 | MINUTOS=0 | CLIENT=u= 139, t_name= default task-19345 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:27 | USER=SANKHYA | SID=1610 | SERIAL=63390 | HORAS=0 | MINUTOS=0 | CLIENT=u= 546, t_name= default task-19344 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:27 | USER=SYSTEM | SID=1146 | SERIAL=53585 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:43:30 | USER=SANKHYA | SID=2290 | SERIAL=49410 | HORAS=0 | MINUTOS=0 | CLIENT=u= 366, t_name= default task-19331 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:43:30 | USER=SANKHYA | SID=913 | SERIAL=414 | HORAS=0 | MINUTOS=0 | CLIENT=u= 139, t_name= default task-19333 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:43:30 | USER=SYSTEM | SID=1146 | SERIAL=31869 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:50:54 | USER=SANKHYA | SID=236 | SERIAL=16982 | HORAS=0 | MINUTOS=0 | CLIENT=u= 243, t_name= default task-19342 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:50:54 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 617, t_name= default task-19339 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:50:54 | USER=SYSTEM | SID=1835 | SERIAL=68 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:50:57 | USER=SANKHYA | SID=236 | SERIAL=16982 | HORAS=0 | MINUTOS=0 | CLIENT=u= 243, t_name= default task-19342 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:50:57 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 617, t_name= default task-19339 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:50:57 | USER=SANKHYA | SID=1380 | SERIAL=7666 | HORAS=0 | MINUTOS=0 | CLIENT=u= 42, t_name= AD_CONTSEP:DataPager_60D0FAC685E1956FF83A3CE3FBAC | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:50:57 | USER=SYSTEM | SID=1372 | SERIAL=51116 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:51:00 | USER=SANKHYA | SID=236 | SERIAL=16982 | HORAS=0 | MINUTOS=0 | CLIENT=u= 243, t_name= default task-19342 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:51:00 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 617, t_name= default task-19339 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:51:00 | USER=SYSTEM | SID=1372 | SERIAL=47562 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:51:03 | USER=SANKHYA | SID=236 | SERIAL=16982 | HORAS=0 | MINUTOS=0 | CLIENT=u= 243, t_name= default task-19342 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:51:03 | USER=SYSTEM | SID=1372 | SERIAL=32531 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:51:06 | USER=SANKHYA | SID=236 | SERIAL=16982 | HORAS=0 | MINUTOS=0 | CLIENT=u= 243, t_name= default task-19342 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:51:06 | USER=SANKHYA | SID=1487 | SERIAL=22136 | HORAS=0 | MINUTOS=0 | CLIENT=u= 346, t_name= default task-19350 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:51:06 | USER=SYSTEM | SID=1372 | SERIAL=25182 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:51:09 | USER=SANKHYA | SID=236 | SERIAL=16982 | HORAS=0 | MINUTOS=0 | CLIENT=u= 243, t_name= default task-19342 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:51:09 | USER=SYSTEM | SID=1372 | SERIAL=24854 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:51:12 | USER=SANKHYA | SID=236 | SERIAL=16982 | HORAS=0 | MINUTOS=0 | CLIENT=u= 243, t_name= default task-19342 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:51:12 | USER=SANKHYA | SID=1380 | SERIAL=7666 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= default task-19350 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:51:12 | USER=SANKHYA | SID=1487 | SERIAL=22136 | HORAS=0 | MINUTOS=0 | CLIENT=u= 546, t_name= default task-19336 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:51:12 | USER=SYSTEM | SID=1372 | SERIAL=24876 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:51:15 | USER=SANKHYA | SID=236 | SERIAL=16982 | HORAS=0 | MINUTOS=0 | CLIENT=u= 243, t_name= default task-19342 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:51:15 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 90, t_name= default task-19361 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:51:15 | USER=SANKHYA | SID=1487 | SERIAL=22136 | HORAS=0 | MINUTOS=0 | CLIENT=u= 546, t_name= default task-19336 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:51:15 | USER=SYSTEM | SID=1372 | SERIAL=51680 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:51:18 | USER=SANKHYA | SID=236 | SERIAL=16982 | HORAS=0 | MINUTOS=0 | CLIENT=u= 243, t_name= default task-19342 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:51:18 | USER=SANKHYA | SID=2065 | SERIAL=23336 | HORAS=0 | MINUTOS=0 | CLIENT=u= 1, t_name= default task-19355 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:51:18 | USER=SANKHYA | SID=1487 | SERIAL=22136 | HORAS=0 | MINUTOS=0 | CLIENT=u= 617, t_name= default task-19339 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:51:18 | USER=SYSTEM | SID=1372 | SERIAL=16478 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:51:21 | USER=SANKHYA | SID=236 | SERIAL=16982 | HORAS=0 | MINUTOS=0 | CLIENT=u= 243, t_name= default task-19342 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:51:21 | USER=SANKHYA | SID=2065 | SERIAL=23336 | HORAS=0 | MINUTOS=0 | CLIENT=u= 1, t_name= default task-19355 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:51:21 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 580, t_name= default task-19330 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:51:21 | USER=SYSTEM | SID=1372 | SERIAL=46212 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:51:24 | USER=SANKHYA | SID=236 | SERIAL=16982 | HORAS=0 | MINUTOS=0 | CLIENT=u= 243, t_name= default task-19342 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:51:24 | USER=SYSTEM | SID=1150 | SERIAL=55337 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:51:27 | USER=SANKHYA | SID=236 | SERIAL=16982 | HORAS=0 | MINUTOS=0 | CLIENT=u= 243, t_name= default task-19342 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:51:27 | USER=SANKHYA | SID=1380 | SERIAL=7666 | HORAS=0 | MINUTOS=0 | CLIENT=u= 617, t_name= default task-19357 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:51:27 | USER=SYSTEM | SID=2406 | SERIAL=14470 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:51:30 | USER=SANKHYA | SID=236 | SERIAL=16982 | HORAS=0 | MINUTOS=0 | CLIENT=u= 243, t_name= default task-19342 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:51:30 | USER=SANKHYA | SID=1380 | SERIAL=7666 | HORAS=0 | MINUTOS=0 | CLIENT=u= 617, t_name= default task-19357 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:51:30 | USER=SANKHYA | SID=913 | SERIAL=414 | HORAS=0 | MINUTOS=0 | CLIENT=u= 546, t_name= default task-19331 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:51:30 | USER=SYSTEM | SID=2406 | SERIAL=30130 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:51:33 | USER=SANKHYA | SID=236 | SERIAL=16982 | HORAS=0 | MINUTOS=0 | CLIENT=u= 243, t_name= default task-19342 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:51:33 | USER=SANKHYA | SID=1380 | SERIAL=7666 | HORAS=0 | MINUTOS=0 | CLIENT=u= 617, t_name= default task-19357 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:51:33 | USER=SANKHYA | SID=913 | SERIAL=414 | HORAS=0 | MINUTOS=0 | CLIENT=u= 546, t_name= default task-19331 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:51:33 | USER=SYSTEM | SID=2406 | SERIAL=17059 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:53:22 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 87, t_name= default task-19357 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:53:22 | USER=SYSTEM | SID=2406 | SERIAL=43023 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:53:25 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 42, t_name= AD_CONTSEP:DataPager_EEA10D9D49E0EC2FD8BA55D85719 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:53:25 | USER=SYSTEM | SID=2406 | SERIAL=45119 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:53:28 | USER=SANKHYA | SID=2172 | SERIAL=24139 | HORAS=0 | MINUTOS=0 | CLIENT=u= 617, t_name= default task-19362 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:53:28 | USER=SYSTEM | SID=2406 | SERIAL=47552 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:53:31 | USER=SANKHYA | SID=2628 | SERIAL=29857 | HORAS=0 | MINUTOS=0 | CLIENT=u= 87, t_name= default task-19357 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:53:31 | USER=SYSTEM | SID=2406 | SERIAL=56644 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:53:34 | USER=SANKHYA | SID=913 | SERIAL=414 | HORAS=0 | MINUTOS=0 | CLIENT=u= 25, t_name= default task-19342 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:53:34 | USER=SYSTEM | SID=2406 | SERIAL=19913 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:53:37 | USER=SANKHYA | SID=913 | SERIAL=414 | HORAS=0 | MINUTOS=0 | CLIENT=u= 25, t_name= default task-19342 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:53:37 | USER=SYSTEM | SID=2406 | SERIAL=20782 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:53:41 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 605, t_name= default task-19361 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:53:41 | USER=SANKHYA | SID=913 | SERIAL=414 | HORAS=0 | MINUTOS=0 | CLIENT=u= 25, t_name= default task-19342 | EVENT=SQL*Net message to client | MACHINE=localhost
